PAP,HYA
PAP,PBI
PAP,ACK
PAP,BGI
PAP,ATL
PAP,BOS
PAP,POS
PAP,NAS
PAP,FLL
PAP,GND
PAP,EWR
PAP,NYC
PAP,DCA
PAP,BOG
PAP,GYE
PAP,TPA
PAP,MBJ
PAP,SYR
PAP,WAS
PAP,ROC
PAP,SXM
PAP,POP
PAP,MDE
PAP,JFK
PAP,PVD
PAP,IAD
PAP,BWI
PAP,BUF
PAP,RIC
PAP,UVF
PAP,AUA
PAP,BDA
PAP,JAX
PAP,BQN
PAP,MVY
PAP,GCM
PAP,STI
PAP,SJU
PAP,STT
PAP,CHS
PAP,HPN
PAP,CLT
PAP,CUN
PAP,BNA
PAP,STX
PAP,HAV
PAP,PWM
PAP,MCO
PAP,BTV
PAP,PLS
PAP,SDQ
PAP,PUJ
PAP,PHL
PAP,PIT
PAP,SRQ
PAP,LGA
PAP,LRM
PAP,SAV
PAP,ANU
PAP,SNU
PAP,KIN
PAP,DAB
PAP,ALB
PAP,RSW
PAP,RDU
HYA,PAP
HYA,PBI
HYA,ACK
HYA,BGI
HYA,ATL
HYA,BOS
HYA,POS
HYA,NAS
HYA,FLL
HYA,GND
HYA,EWR
HYA,NYC
HYA,DCA
HYA,BOG
HYA,GYE
HYA,TPA
HYA,MBJ
HYA,SYR
HYA,WAS
HYA,ROC
HYA,SXM
HYA,POP
HYA,MDE
HYA,JFK
HYA,PVD
HYA,IAD
HYA,BWI
HYA,BUF
HYA,RIC
HYA,UVF
HYA,AUA
HYA,BDA
HYA,JAX
HYA,BQN
HYA,MVY
HYA,GCM
HYA,STI
HYA,SJU
HYA,STT
HYA,CHS
HYA,HPN
HYA,CLT
HYA,CUN
HYA,BNA
HYA,STX
HYA,HAV
HYA,PWM
HYA,MCO
HYA,BTV
HYA,PLS
HYA,SDQ
HYA,PUJ
HYA,PHL
HYA,PIT
HYA,SRQ
HYA,LGA
HYA,LRM
HYA,SAV
HYA,ANU
HYA,SNU
HYA,KIN
HYA,DAB
HYA,ALB
HYA,RSW
HYA,RDU
PBI,PAP
PBI,HYA
PBI,ACK
PBI,BGI
PBI,ATL
PBI,BOS
PBI,POS
PBI,NAS
PBI,FLL
PBI,GND
PBI,EWR
PBI,NYC
PBI,DCA
PBI,BOG
PBI,GYE
PBI,TPA
PBI,MBJ
PBI,SYR
PBI,WAS
PBI,ROC
PBI,SXM
PBI,POP
PBI,MDE
PBI,JFK
PBI,PVD
PBI,IAD
PBI,BWI
PBI,BUF
PBI,RIC
PBI,UVF
PBI,AUA
PBI,BDA
PBI,JAX
PBI,BQN
PBI,MVY
PBI,GCM
PBI,STI
PBI,SJU
PBI,STT
PBI,CHS
PBI,HPN
PBI,CLT
PBI,CUN
PBI,BNA
PBI,STX
PBI,HAV
PBI,PWM
PBI,MCO
PBI,BTV
PBI,PLS
PBI,SDQ
PBI,PUJ
PBI,PHL
PBI,PIT
PBI,SRQ
PBI,LGA
PBI,LRM
PBI,SAV
PBI,ANU
PBI,SNU
PBI,KIN
PBI,DAB
PBI,ALB
PBI,RSW
PBI,RDU
ACK,PAP
ACK,HYA
ACK,PBI
ACK,BGI
ACK,ATL
ACK,BOS
ACK,POS
ACK,NAS
ACK,FLL
ACK,GND
ACK,EWR
ACK,NYC
ACK,DCA
ACK,BOG
ACK,GYE
ACK,TPA
ACK,MBJ
ACK,SYR
ACK,WAS
ACK,ROC
ACK,SXM
ACK,POP
ACK,MDE
ACK,JFK
ACK,PVD
ACK,IAD
ACK,BWI
ACK,BUF
ACK,RIC
ACK,UVF
ACK,AUA
ACK,BDA
ACK,JAX
ACK,BQN
ACK,MVY
ACK,GCM
ACK,STI
ACK,SJU
ACK,STT
ACK,CHS
ACK,HPN
ACK,CLT
ACK,CUN
ACK,BNA
ACK,STX
ACK,HAV
ACK,PWM
ACK,MCO
ACK,BTV
ACK,PLS
